timestamp,Open,High,Low,Close,Volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2023-01-02T00:00:00Z,16617.17,16629.05,16581.25,16588.35,4327.06948,2023-01-02 00:59:59.999000+00:00,71778943.00855799,,,,
2023-01-02T01:00:00Z,16587.97,16589.2,16548.7,16565.04,5791.85443,2023-01-02 01:59:59.999000+00:00,95942300.30712721,,,,
2023-01-02T02:00:00Z,16565.03,16595.92,16555.0,16587.85,3150.41571,2023-01-02 02:59:59.999000+00:00,52258623.2351235,,,,
2023-01-02T03:00:00Z,16587.99,16707.25,16581.8,16661.94,6194.13548,2023-01-02 03:59:59.999000+00:00,103206313.7196312,,,,
2023-01-02T04:00:00Z,16662.38,16674.84,16629.29,16639.44,4983.39445,2023-01-02 04:59:59.999000+00:00,82920892.94710799,,,,
2023-01-02T05:00:00Z,16639.74,16662.94,16619.44,16647.58,4976.78402,2023-01-02 05:59:59.999000+00:00,82851410.1156716,,,,
2023-01-02T06:00:00Z,16648.37,16663.27,16635.93,16641.1,3210.61774,2023-01-02 06:59:59.999000+00:00,53428210.873114,,,,
2023-01-02T07:00:00Z,16641.1,16769.51,16637.44,16721.28,12856.08557,2023-01-02 07:59:59.999000+00:00,214970206.5199296,,,,
2023-01-02T08:00:00Z,16721.27,16772.01,16707.52,16733.71,7080.81126,2023-01-02 08:59:59.999000+00:00,118488242.1895746,,,,
2023-01-02T09:00:00Z,16733.71,16745.68,16710.54,16717.5,5599.20896,2023-01-02 09:59:59.999000+00:00,93604775.7888,,,,
2023-01-02T10:00:00Z,16717.5,16762.86,16708.68,16727.95,5892.57705,2023-01-02 10:59:59.999000+00:00,98570734.2635475,,,,
2023-01-02T11:00:00Z,16727.72,16741.72,16704.07,16735.11,4695.34392,2023-01-02 11:59:59.999000+00:00,78577096.98903121,,,,
2023-01-02T12:00:00Z,16735.51,16746.29,16719.3,16721.54,4262.00363,2023-01-02 12:59:59.999000+00:00,71267264.1791902,,,,
2023-01-02T13:00:00Z,16721.96,16725.6,16685.0,16694.78,5598.29706,2023-01-02 13:59:59.999000+00:00,93462337.79134679,,,,
2023-01-02T14:00:00Z,16695.12,16710.41,16669.15,16698.69,5460.35075,2023-01-02 14:59:59.999000+00:00,91180704.46551749,,,,
2023-01-02T15:00:00Z,16698.69,16750.0,16692.01,16734.66,6426.56347,2023-01-02 15:59:59.999000+00:00,107546354.6388702,,,,
2023-01-02T16:00:00Z,16734.66,16739.64,16708.23,16710.88,3861.0201,2023-01-02 16:59:59.999000+00:00,64521043.568688005,,,,
2023-01-02T17:00:00Z,16710.69,16723.0,16707.12,16715.42,3035.91493,2023-01-02 17:59:59.999000+00:00,50746593.139220595,,,,
2023-01-02T18:00:00Z,16715.42,16731.71,16707.47,16723.81,2810.694,2023-01-02 18:59:59.999000+00:00,47005512.42414001,,,,
2023-01-02T19:00:00Z,16723.64,16738.22,16715.88,16737.56,2607.1075,2023-01-02 19:59:59.999000+00:00,43636618.20770001,,,,
2023-01-02T20:00:00Z,16737.56,16738.23,16709.29,16728.52,2881.53898,2023-01-02 20:59:59.999000+00:00,48203882.457709596,,,,
2023-01-02T21:00:00Z,16728.52,16799.23,16718.41,16757.76,3771.07914,2023-01-02 21:59:59.999000+00:00,63194839.16912639,,,,
2023-01-02T22:00:00Z,16757.76,16763.78,16690.18,16698.4,5609.151,2023-01-02 22:59:59.999000+00:00,93663847.0584,,,,
2023-01-02T23:00:00Z,16698.4,16722.98,16660.51,16672.87,6806.55328,2023-01-02 23:59:59.999000+00:00,113484777.9855136,,,,
2023-01-03T00:00:00Z,16672.78,16706.14,16647.81,16695.59,5684.61483,2023-01-03 00:59:59.999000+00:00,94907998.50959972,,,,
2023-01-03T01:00:00Z,16695.59,16696.04,16651.42,16677.6,5606.2077,2023-01-03 01:59:59.999000+00:00,93498089.53751999,,,,
2023-01-03T02:00:00Z,16677.6,16688.53,16671.6,16674.03,4217.23484,2023-01-03 02:59:59.999000+00:00,70318300.2392052,,,,
2023-01-03T03:00:00Z,16674.04,16700.28,16666.91,16691.81,4675.39859,2023-01-03 03:59:59.999000+00:00,78040864.93854791,,,,
2023-01-03T04:00:00Z,16691.81,16699.63,16681.79,16685.64,3591.36818,2023-01-03 04:59:59.999000+00:00,59924276.558935195,,,,
2023-01-03T05:00:00Z,16685.21,16727.72,16683.31,16725.5,5214.59458,2023-01-03 05:59:59.999000+00:00,87216701.64779,,,,
2023-01-03T06:00:00Z,16725.5,16778.4,16722.31,16727.58,7123.40419,2023-01-03 06:59:59.999000+00:00,119157313.46056022,,,,
2023-01-03T07:00:00Z,16727.58,16732.64,16707.57,16729.74,5504.97638,2023-01-03 07:59:59.999000+00:00,92096823.54354121,,,,
2023-01-03T08:00:00Z,16730.15,16735.84,16698.15,16715.22,7060.75169,2023-01-03 08:59:59.999000+00:00,118022017.8637218,,,,
2023-01-03T09:00:00Z,16714.77,16766.0,16714.0,16741.31,6977.90665,2023-01-03 09:59:59.999000+00:00,116819298.3787115,,,,
2023-01-03T10:00:00Z,16741.22,16749.1,16721.89,16724.32,5640.0479,2023-01-03 10:59:59.999000+00:00,94325965.894928,,,,
2023-01-03T11:00:00Z,16724.0,16737.58,16709.87,16721.03,5897.45752,2023-01-03 11:59:59.999000+00:00,98611564.11564559,,,,
2023-01-03T12:00:00Z,16721.42,16728.02,16703.0,16710.85,6466.63588,2023-01-03 12:59:59.999000+00:00,108062982.19529799,,,,
2023-01-03T13:00:00Z,16710.85,16739.93,16709.41,16725.53,7567.34193,2023-01-03 13:59:59.999000+00:00,126567804.47047289,,,,
2023-01-03T14:00:00Z,16725.53,16773.0,16631.95,16661.23,15670.06766,2023-01-03 14:59:59.999000+00:00,261082601.3988218,,,,
2023-01-03T15:00:00Z,16662.08,16683.45,16617.79,16676.94,12427.73835,2023-01-03 15:59:59.999000+00:00,207256646.79864898,,,,
2023-01-03T16:00:00Z,16677.54,16688.2,16611.3,16622.58,10273.56889,2023-01-03 16:59:59.999000+00:00,170773220.75953624,,,,
2023-01-03T17:00:00Z,16621.93,16644.0,16605.28,16633.65,6785.77064,2023-01-03 17:59:59.999000+00:00,112872133.80603601,,,,
2023-01-03T18:00:00Z,16633.15,16653.53,16626.8,16645.08,5698.95938,2023-01-03 18:59:59.999000+00:00,94859634.79685041,,,,
2023-01-03T19:00:00Z,16644.51,16657.54,16622.41,16643.37,6760.83384,2023-01-03 19:59:59.999000+00:00,112523059.1076408,,,,
2023-01-03T20:00:00Z,16643.77,16680.44,16640.4,16661.37,7053.06124,2023-01-03 20:59:59.999000+00:00,117513662.95229879,,,,
2023-01-03T21:00:00Z,16661.37,16685.73,16658.36,16664.63,4588.95144,2023-01-03 21:59:59.999000+00:00,76473177.8355672,,,,
2023-01-03T22:00:00Z,16664.44,16680.37,16647.71,16677.11,3839.28133,2023-01-03 22:59:59.999000+00:00,64028117.0613563,,,,
2023-01-03T23:00:00Z,16677.11,16695.0,16667.16,16675.18,5215.3637,2023-01-03 23:59:59.999000+00:00,86967128.462966,,,,
2023-01-04T00:00:00Z,16675.65,16677.15,16652.66,16660.53,4922.78018,2023-01-04 00:59:59.999000+00:00,82016126.8722954,,,,
2023-01-04T01:00:00Z,16660.53,16737.23,16657.68,16701.97,9492.81204,2023-01-04 01:59:59.999000+00:00,158548661.90771884,,,,
2023-01-04T02:00:00Z,16701.63,16754.52,16701.5,16736.52,9182.6903,2023-01-04 02:59:59.999000+00:00,153686279.859756,,,,
2023-01-04T03:00:00Z,16736.52,16877.65,16736.39,16862.02,18306.29002,2023-01-04 03:59:59.999000+00:00,308681028.44304043,,,,
2023-01-04T04:00:00Z,16862.61,16910.98,16849.44,16860.5,10155.76424,2023-01-04 04:59:59.999000+00:00,171231262.96852002,,,,
2023-01-04T05:00:00Z,16861.05,16867.22,16840.36,16857.57,6067.9004,2023-01-04 05:59:59.999000+00:00,102290055.746028,,,,
2023-01-04T06:00:00Z,16857.57,16880.0,16849.31,16878.18,6314.32318,2023-01-04 06:59:59.999000+00:00,106574283.21021241,,,,
2023-01-04T07:00:00Z,16878.87,16891.27,16850.0,16869.44,7732.26528,2023-01-04 07:59:59.999000+00:00,130438985.20504318,,,,
2023-01-04T08:00:00Z,16869.49,16919.0,16833.5,16864.95,10747.14204,2023-01-04 08:59:59.999000+00:00,181250013.147498,,,,
2023-01-04T09:00:00Z,16864.51,16869.7,16831.13,16844.91,7428.47586,2023-01-04 09:59:59.999000+00:00,125132007.29887259,,,,
2023-01-04T10:00:00Z,16844.69,16848.06,16832.1,16844.92,6103.39721,2023-01-04 10:59:59.999000+00:00,102811237.7306732,,,,
2023-01-04T11:00:00Z,16845.3,16854.24,16834.42,16835.35,6041.62493,2023-01-04 11:59:59.999000+00:00,101712870.2652755,,,,
2023-01-04T12:00:00Z,16835.35,16846.95,16804.08,16812.19,8292.1096,2023-01-04 12:59:59.999000+00:00,139408522.09602398,,,,
2023-01-04T13:00:00Z,16812.57,16837.34,16808.55,16828.2,6632.83668,2023-01-04 13:59:59.999000+00:00,111618702.21837601,,,,
2023-01-04T14:00:00Z,16828.4,16863.09,16795.24,16830.12,11666.84154,2023-01-04 14:59:59.999000+00:00,196354343.13918477,,,,
2023-01-04T15:00:00Z,16830.12,16858.51,16765.3,16854.05,14251.27171,2023-01-04 15:59:59.999000+00:00,240191645.9639255,,,,
2023-01-04T16:00:00Z,16853.55,16897.0,16829.0,16858.85,10314.19057,2023-01-04 16:59:59.999000+00:00,173885391.6910445,,,,
2023-01-04T17:00:00Z,16858.85,16940.0,16849.5,16893.24,11064.92581,2023-01-04 17:59:59.999000+00:00,186922447.29052442,,,,
2023-01-04T18:00:00Z,16892.98,16985.91,16872.07,16948.04,11575.12283,2023-01-04 18:59:59.999000+00:00,196175644.72775322,,,,
2023-01-04T19:00:00Z,16948.04,16991.87,16787.85,16842.36,19122.11255,2023-01-04 19:59:59.999000+00:00,322061503.52761805,,,,
2023-01-04T20:00:00Z,16842.32,16852.23,16777.0,16806.49,10533.90467,2023-01-04 20:59:59.999000+00:00,177037963.4973083,,,,
2023-01-04T21:00:00Z,16806.49,16832.73,16793.73,16826.81,4532.62963,2023-01-04 21:59:59.999000+00:00,76269697.58438031,,,,
2023-01-04T22:00:00Z,16827.21,16853.71,16814.93,16826.68,4037.94925,2023-01-04 22:59:59.999000+00:00,67945279.88599001,,,,
2023-01-04T23:00:00Z,16826.72,16869.56,16815.54,16850.36,5842.8281,2023-01-04 23:59:59.999000+00:00,98453756.903116,,,,
2023-01-05T00:00:00Z,16850.36,16878.18,16827.24,16828.45,6623.10938,2023-01-05 00:59:59.999000+00:00,111456665.045861,,,,
2023-01-05T01:00:00Z,16828.09,16849.99,16807.72,16832.9,5556.45206,2023-01-05 01:59:59.999000+00:00,93531201.880774,,,,
2023-01-05T02:00:00Z,16833.37,16844.44,16823.3,16836.8,4543.82321,2023-01-05 02:59:59.999000+00:00,76503442.622128,,,,
2023-01-05T03:00:00Z,16836.8,16838.57,16818.86,16827.71,5040.38256,2023-01-05 03:59:59.999000+00:00,84818096.0087376,,,,
2023-01-05T04:00:00Z,16827.71,16842.85,16821.21,16836.41,4379.90824,2023-01-05 04:59:59.999000+00:00,73741930.89101839,,,,
2023-01-05T05:00:00Z,16836.41,16849.37,16835.04,16844.12,4515.36693,2023-01-05 05:59:59.999000+00:00,76057382.4129516,,,,
2023-01-05T06:00:00Z,16844.12,16845.8,16812.56,16817.13,5572.14194,2023-01-05 06:59:59.999000+00:00,93707435.38343221,,,,
2023-01-05T07:00:00Z,16817.34,16824.4,16789.87,16823.64,6746.14124,2023-01-05 07:59:59.999000+00:00,113494651.61091359,,,,
2023-01-05T08:00:00Z,16823.05,16829.99,16792.85,16807.53,6447.49843,2023-01-05 08:59:59.999000+00:00,108366523.28717789,,,,
2023-01-05T09:00:00Z,16807.74,16814.23,16780.75,16807.12,7782.61782,2023-01-05 09:59:59.999000+00:00,130803391.6148784,,,,
2023-01-05T10:00:00Z,16807.22,16837.59,16803.49,16825.08,6356.79431,2023-01-05 10:59:59.999000+00:00,106953572.80929482,,,,
2023-01-05T11:00:00Z,16825.36,16839.0,16814.71,16833.6,5709.31049,2023-01-05 11:59:59.999000+00:00,96108249.06446399,,,,
2023-01-05T12:00:00Z,16833.6,16834.7,16816.68,16822.13,5387.18553,2023-01-05 12:59:59.999000+00:00,90623935.3197789,,,,
2023-01-05T13:00:00Z,16822.13,16832.54,16777.86,16780.25,9909.86762,2023-01-05 13:59:59.999000+00:00,166290056.13050503,,,,
2023-01-05T14:00:00Z,16780.79,16837.0,16753.0,16829.59,13999.13031,2023-01-05 14:59:59.999000+00:00,235599623.4738729,,,,
2023-01-05T15:00:00Z,16830.28,16879.82,16823.1,16842.94,12667.05102,2023-01-05 15:59:59.999000+00:00,213350380.3067988,,,,
2023-01-05T16:00:00Z,16842.94,16865.21,16823.22,16838.28,8528.81937,2023-01-05 16:59:59.999000+00:00,143610648.62148356,,,,
2023-01-05T17:00:00Z,16837.96,16846.88,16811.82,16814.48,6639.45914,2023-01-05 17:59:59.999000+00:00,111639052.9203472,,,,
2023-01-05T18:00:00Z,16814.18,16847.59,16800.5,16841.93,7720.01139,2023-01-05 18:59:59.999000+00:00,130019891.4295827,,,,
2023-01-05T19:00:00Z,16841.94,16875.5,16826.67,16863.85,7269.1746,2023-01-05 19:59:59.999000+00:00,122586270.07821,,,,
2023-01-05T20:00:00Z,16864.29,16873.52,16846.63,16859.02,5979.34021,2023-01-05 20:59:59.999000+00:00,100805816.18719421,,,,
2023-01-05T21:00:00Z,16859.02,16864.84,16834.17,16848.51,5700.5171,2023-01-05 21:59:59.999000+00:00,96045219.364521,,,,
2023-01-05T22:00:00Z,16848.51,16857.96,16832.34,16837.85,3566.0679,2023-01-05 22:59:59.999000+00:00,60044916.390015,,,,
2023-01-05T23:00:00Z,16838.09,16847.88,16818.91,16831.85,6833.39561,2023-01-05 23:59:59.999000+00:00,115018689.89817849,,,,
2023-01-06T00:00:00Z,16831.85,16872.57,16825.85,16859.78,6280.9838,2023-01-06 00:59:59.999000+00:00,105896005.051564,,,,
2023-01-06T01:00:00Z,16859.44,16863.16,16820.18,16827.8,4845.69802,2023-01-06 01:59:59.999000+00:00,81542437.140956,,,,
2023-01-06T02:00:00Z,16827.45,16839.79,16802.01,16837.06,7000.67909,2023-01-06 02:59:59.999000+00:00,117870853.87907541,,,,
2023-01-06T03:00:00Z,16836.65,16842.03,16826.46,16833.56,4769.20542,2023-01-06 03:59:59.999000+00:00,80282705.5898952,,,,
2023-01-06T04:00:00Z,16833.56,16837.87,16805.31,16822.99,6236.39942,2023-01-06 04:59:59.999000+00:00,104914885.07866581,,,,
2023-01-06T05:00:00Z,16823.24,16823.63,16792.12,16810.18,6230.44034,2023-01-06 05:59:59.999000+00:00,104734823.5946612,,,,
2023-01-06T06:00:00Z,16809.74,16816.45,16779.96,16786.86,6529.22759,2023-01-06 06:59:59.999000+00:00,109605229.46146742,,,,
2023-01-06T07:00:00Z,16786.6,16802.87,16780.15,16794.06,5763.44917,2023-01-06 07:59:59.999000+00:00,96791711.1679302,,,,
2023-01-06T08:00:00Z,16794.33,16812.22,16791.47,16802.11,5475.1394,2023-01-06 08:59:59.999000+00:00,91993894.46413401,,,,
2023-01-06T09:00:00Z,16802.11,16802.27,16762.5,16787.1,7581.99164,2023-01-06 09:59:59.999000+00:00,127279651.859844,,,,
2023-01-06T10:00:00Z,16787.1,16802.98,16760.0,16767.06,6268.17791,2023-01-06 10:59:59.999000+00:00,105098915.10764462,,,,
2023-01-06T11:00:00Z,16767.15,16772.78,16709.88,16738.22,10651.25261,2023-01-06 11:59:59.999000+00:00,178283009.4617542,,,,
2023-01-06T12:00:00Z,16738.74,16749.0,16717.66,16731.02,7194.28857,2023-01-06 12:59:59.999000+00:00,120367785.9504414,,,,
2023-01-06T13:00:00Z,16730.65,16817.0,16679.0,16774.19,18804.40486,2023-01-06 13:59:59.999000+00:00,315428659.9585633,,,,
2023-01-06T14:00:00Z,16774.19,16791.49,16720.0,16748.82,11361.10297,2023-01-06 14:59:59.999000+00:00,190285068.6459954,,,,
2023-01-06T15:00:00Z,16748.82,16849.0,16748.26,16840.82,15225.11473,2023-01-06 15:59:59.999000+00:00,256403416.64727858,,,,
2023-01-06T16:00:00Z,16840.1,16854.0,16805.04,16827.21,11411.79147,2023-01-06 16:59:59.999000+00:00,192028611.5418987,,,,
2023-01-06T17:00:00Z,16827.21,16845.78,16811.63,16821.27,8080.32447,2023-01-06 17:59:59.999000+00:00,135921319.5974769,,,,
2023-01-06T18:00:00Z,16821.58,16864.15,16821.12,16850.45,9135.64548,2023-01-06 18:59:59.999000+00:00,153939737.37846598,,,,
2023-01-06T19:00:00Z,16850.64,16965.41,16845.0,16939.91,14143.93623,2023-01-06 19:59:59.999000+00:00,239597006.7819393,,,,
2023-01-06T20:00:00Z,16940.41,17041.0,16886.21,16897.48,15953.02164,2023-01-06 20:59:59.999000+00:00,269565864.1014672,,,,
2023-01-06T21:00:00Z,16897.96,16952.7,16889.27,16931.27,7417.97543,2023-01-06 21:59:59.999000+00:00,125595744.8586961,,,,
2023-01-06T22:00:00Z,16931.27,16967.41,16930.68,16958.35,5234.9501,2023-01-06 22:59:59.999000+00:00,88776116.02833499,,,,
2023-01-06T23:00:00Z,16958.35,16980.0,16942.1,16950.65,5806.08379,2023-01-06 23:59:59.999000+00:00,98416894.1949635,,,,
2023-01-07T00:00:00Z,16950.31,16979.38,16930.46,16978.18,5467.28682,2023-01-07 00:59:59.999000+00:00,92824579.74158761,,,,
2023-01-07T01:00:00Z,16978.15,16981.91,16944.15,16950.02,4267.6657,2023-01-07 01:59:59.999000+00:00,72337018.96831399,,,,
2023-01-07T02:00:00Z,16950.02,16956.11,16936.26,16944.24,4191.36187,2023-01-07 02:59:59.999000+00:00,71019441.4521288,,,,
2023-01-07T03:00:00Z,16943.93,16958.06,16936.58,16952.46,4016.68993,2023-01-07 03:59:59.999000+00:00,68092775.37072779,,,,
2023-01-07T04:00:00Z,16952.73,16954.45,16936.04,16938.27,3778.01251,2023-01-07 04:59:59.999000+00:00,63992995.957757704,,,,
2023-01-07T05:00:00Z,16937.85,16942.06,16932.37,16934.28,3697.84857,2023-01-07 05:59:59.999000+00:00,62620403.081979595,,,,
2023-01-07T06:00:00Z,16934.02,16936.89,16922.14,16933.29,4212.49077,2023-01-07 06:59:59.999000+00:00,71331327.83073331,,,,
2023-01-07T07:00:00Z,16933.56,16948.78,16931.94,16948.09,3792.07998,2023-01-07 07:59:59.999000+00:00,64268512.7882382,,,,
2023-01-07T08:00:00Z,16948.18,16954.95,16926.99,16929.76,4917.47697,2023-01-07 08:59:59.999000+00:00,83251704.90762718,,,,
2023-01-07T09:00:00Z,16929.58,16933.95,16921.44,16928.51,4343.09876,2023-01-07 09:59:59.999000+00:00,73522190.7896476,,,,
2023-01-07T10:00:00Z,16928.78,16930.56,16912.18,16922.51,4731.06815,2023-01-07 10:59:59.999000+00:00,80061548.07905649,,,,
2023-01-07T11:00:00Z,16922.51,16925.9,16908.07,16918.3,4945.07877,2023-01-07 11:59:59.999000+00:00,83662326.15449099,,,,
2023-01-07T12:00:00Z,16918.3,16920.07,16908.0,16916.14,5565.59897,2023-01-07 12:59:59.999000+00:00,94148451.36037579,,,,
2023-01-07T13:00:00Z,16916.14,16936.58,16914.14,16919.34,5503.13343,2023-01-07 13:59:59.999000+00:00,93109385.5675362,,,,
2023-01-07T14:00:00Z,16919.34,16947.7,16908.6,16937.92,5735.37622,2023-01-07 14:59:59.999000+00:00,97145343.58426239,,,,
2023-01-07T15:00:00Z,16937.63,16947.64,16934.35,16940.42,3845.98614,2023-01-07 15:59:59.999000+00:00,65152620.52577879,,,,
2023-01-07T16:00:00Z,16940.6,16940.61,16916.0,16922.79,5124.97026,2023-01-07 16:59:59.999000+00:00,86728795.4662254,,,,
2023-01-07T17:00:00Z,16922.79,16935.87,16918.85,16928.85,4106.2368,2023-01-07 17:59:59.999000+00:00,69513866.85168,,,,
2023-01-07T18:00:00Z,16928.85,16940.0,16928.22,16938.12,3342.1124,2023-01-07 18:59:59.999000+00:00,56609100.884688,,,,
2023-01-07T19:00:00Z,16938.12,16946.13,16935.23,16944.05,3500.68036,2023-01-07 19:59:59.999000+00:00,59315703.053858,,,,
2023-01-07T20:00:00Z,16944.05,16951.92,16937.04,16945.77,4307.78731,2023-01-07 20:59:59.999000+00:00,72998772.9641787,,,,
2023-01-07T21:00:00Z,16945.44,16950.25,16937.0,16939.31,3924.97772,2023-01-07 21:59:59.999000+00:00,66486414.342173204,,,,
2023-01-07T22:00:00Z,16939.06,16941.69,16929.46,16936.31,3605.78679,2023-01-07 22:59:59.999000+00:00,61068722.869344905,,,,
2023-01-07T23:00:00Z,16936.31,16948.04,16931.05,16943.57,3603.7636,2023-01-07 23:59:59.999000+00:00,61060620.820052005,,,,
2023-01-08T00:00:00Z,16943.83,16955.0,16911.0,16926.66,6117.02466,2023-01-08 00:59:59.999000+00:00,103540796.6314356,,,,
2023-01-08T01:00:00Z,16926.66,16936.0,16915.25,16929.82,4392.91927,2023-01-08 01:59:59.999000+00:00,74371332.51563141,,,,
2023-01-08T02:00:00Z,16929.82,16934.0,16919.07,16931.18,3389.34917,2023-01-08 02:59:59.999000+00:00,57385680.8801206,,,,
2023-01-08T03:00:00Z,16931.46,16944.62,16926.17,16944.02,4396.50361,2023-01-08 03:59:59.999000+00:00,74494445.09791219,,,,
2023-01-08T04:00:00Z,16944.02,16944.99,16934.4,16934.75,2924.6404,2023-01-08 04:59:59.999000+00:00,49528054.013900004,,,,
2023-01-08T05:00:00Z,16934.95,16944.21,16933.54,16943.73,3386.28009,2023-01-08 05:59:59.999000+00:00,57376215.5493357,,,,
2023-01-08T06:00:00Z,16943.73,16951.97,16933.26,16950.92,4100.79008,2023-01-08 06:59:59.999000+00:00,69512164.58287358,,,,
2023-01-08T07:00:00Z,16950.92,16957.12,16943.16,16953.77,4255.90012,2023-01-08 07:59:59.999000+00:00,72153551.77745241,,,,
2023-01-08T08:00:00Z,16953.77,16956.01,16940.01,16946.07,4846.58066,2023-01-08 08:59:59.999000+00:00,82130495.1250062,,,,
2023-01-08T09:00:00Z,16945.91,16967.67,16925.05,16935.6,7110.82123,2023-01-08 09:59:59.999000+00:00,120426024.02278799,,,,
2023-01-08T10:00:00Z,16935.6,16940.0,16933.14,16936.41,3937.60336,2023-01-08 10:59:59.999000+00:00,66688864.9223376,,,,
2023-01-08T11:00:00Z,16936.41,16954.0,16926.3,16927.42,4539.40504,2023-01-08 11:59:59.999000+00:00,76840415.66219679,,,,
2023-01-08T12:00:00Z,16927.42,16932.51,16921.4,16923.75,4218.20227,2023-01-08 12:59:59.999000+00:00,71387800.6669125,,,,
2023-01-08T13:00:00Z,16924.01,16938.49,16920.37,16933.03,4085.80873,2023-01-08 13:59:59.999000+00:00,69185121.7993519,,,,
2023-01-08T14:00:00Z,16933.32,16954.3,16931.25,16952.44,5570.28633,2023-01-08 14:59:59.999000+00:00,94429944.7921452,,,,
2023-01-08T15:00:00Z,16952.44,17019.79,16938.0,17000.43,9212.24098,2023-01-08 15:59:59.999000+00:00,156612057.92362142,,,,
2023-01-08T16:00:00Z,17000.43,17022.08,16916.1,16936.87,10618.32869,2023-01-08 16:59:59.999000+00:00,179841252.63980028,,,,
2023-01-08T17:00:00Z,16936.87,16952.03,16920.3,16928.5,5335.0462,2023-01-08 17:59:59.999000+00:00,90314329.5967,,,,
2023-01-08T18:00:00Z,16928.89,16936.49,16919.94,16929.84,3902.21677,2023-01-08 18:59:59.999000+00:00,66063905.5614168,,,,
2023-01-08T19:00:00Z,16930.03,16939.45,16923.84,16927.25,3702.07617,2023-01-08 19:59:59.999000+00:00,62665968.8486325,,,,
2023-01-08T20:00:00Z,16927.25,16982.43,16924.41,16966.67,8747.8127,2023-01-08 20:59:59.999000+00:00,148421251.30270898,,,,
2023-01-08T21:00:00Z,16966.95,16988.02,16945.5,16957.46,6021.89438,2023-01-08 21:59:59.999000+00:00,102116033.07307479,,,,
